name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Guiyang,2015-12-17,9.0,0.0,4.1,8.0,-2.7,2.8,-2.1,68.1,0.0,0,0.0,,0.0,0.3,26.3,10.8,103.3,1028.3,44.3,10.3,155.1,13.4,6,,2015-12-17T07:35:08,2015-12-17T18:03:25,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2015-12-18,5.0,2.8,4.3,5.0,1.4,3.3,-1.6,65.8,0.0,0,0.0,,0.0,0.3,23.0,10.8,141.3,1025.5,100.0,11.0,51.8,4.5,2,,2015-12-18T07:35:43,2015-12-18T18:03:49,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2015-12-19,3.0,0.6,1.7,3.0,-3.1,-0.4,1.3,97.0,1.9,100,16.67,"rain,snow",0.0,0.2,22.3,12.6,32.7,1026.1,100.0,2.2,53.2,4.6,2,,2015-12-19T07:36:16,2015-12-19T18:04:15,0.28,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2015-12-20,7.0,0.5,3.5,6.0,-3.1,2.3,2.3,92.0,1.1,100,8.33,"rain,snow",0.1,0.2,35.3,14.4,58.6,1024.2,100.0,5.6,77.1,6.7,4,,2015-12-20T07:36:49,2015-12-20T18:04:42,0.31,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,snow,"ZUGY,57816099999"
Guiyang,2015-12-21,17.0,6.3,10.8,17.0,3.7,9.8,7.8,82.8,0.3,100,8.33,rain,0.0,0.0,56.5,36.0,206.7,1018.0,67.8,8.6,119.5,10.2,5,,2015-12-21T07:37:20,2015-12-21T18:05:10,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"ZUGY,57816099999"
Guiyang,2015-12-22,21.0,6.6,11.5,21.0,4.3,10.9,8.5,83.1,0.0,0,0.0,,0.0,0.0,24.8,21.6,164.4,1018.9,72.3,7.7,84.4,7.2,4,,2015-12-22T07:37:51,2015-12-22T18:05:40,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2015-12-23,21.0,6.5,9.5,21.0,3.4,8.0,7.2,88.3,0.0,0,0.0,,0.0,0.0,36.4,32.4,14.5,1016.7,80.2,5.8,66.8,5.9,3,,2015-12-23T07:38:20,2015-12-23T18:06:10,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2015-12-24,8.0,4.5,6.1,5.5,1.9,3.4,2.2,76.1,0.0,0,0.0,,0.0,0.0,39.6,19.8,14.0,1024.6,98.8,9.3,36.4,3.3,2,,2015-12-24T07:38:49,2015-12-24T18:06:42,0.45,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2015-12-25,9.0,4.0,5.8,9.0,1.9,4.6,1.0,71.6,0.0,0,0.0,,0.0,0.0,32.0,14.4,25.5,1027.5,91.7,8.0,66.1,5.7,3,,2015-12-25T07:39:16,2015-12-25T18:07:15,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2015-12-26,10.0,4.6,6.8,10.0,3.4,6.2,3.2,78.3,0.0,0,0.0,,0.0,0.0,29.5,10.8,30.3,1022.4,96.3,5.5,59.0,5.0,3,,2015-12-26T07:39:42,2015-12-26T18:07:49,0.52,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2015-12-27,15.0,0.4,6.2,15.0,-1.3,5.6,1.5,76.5,0.0,0,0.0,,0.0,0.0,26.6,14.5,26.1,1025.5,52.7,4.9,146.6,12.6,6,,2015-12-27T07:40:07,2015-12-27T18:08:24,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2015-12-28,9.0,4.5,6.4,8.0,1.6,4.8,4.2,85.9,0.9,100,4.17,rain,0.0,0.0,21.2,14.5,30.1,1028.7,98.1,6.0,22.4,2.0,1,,2015-12-28T07:40:30,2015-12-28T18:09:00,0.59,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"ZUGY,57816099999"
Guiyang,2015-12-29,6.0,3.6,4.8,5.0,0.4,3.0,3.7,93.1,1.4,100,12.5,rain,0.3,0.5,21.2,14.5,35.4,1029.4,100.0,6.8,27.2,2.4,1,,2015-12-29T07:40:52,2015-12-29T18:09:36,0.62,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"ZUGY,57816099999"
Guiyang,2015-12-30,8.0,4.6,5.7,6.9,3.1,4.4,4.4,91.5,2.0,100,4.17,rain,0.0,0.3,26.3,10.8,15.3,1029.4,100.0,5.1,28.2,2.6,1,,2015-12-30T07:41:13,2015-12-30T18:10:14,0.65,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"ZUGY,57816099999"
Guiyang,2015-12-31,13.0,3.9,7.7,13.0,2.1,7.3,3.3,75.7,0.1,100,4.17,rain,0.0,0.1,20.2,14.4,153.4,1029.1,88.3,9.3,107.4,9.3,5,,2015-12-31T07:41:33,2015-12-31T18:10:53,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"ZUGY,57816099999"
Guiyang,2016-01-01,9.0,6.8,7.9,8.0,6.0,7.5,6.8,93.4,0.8,100,12.5,rain,0.0,0.0,20.2,10.8,150.9,1026.2,100.0,5.3,37.7,3.3,2,,2016-01-01T07:41:51,2016-01-01T18:11:32,0.71,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"ZUGY,57816099999"
Guiyang,2016-01-02,12.0,6.6,8.9,12.0,4.2,8.3,8.5,97.6,1.9,100,12.5,rain,0.0,0.0,29.5,14.4,198.8,1022.6,97.5,5.5,43.0,3.8,2,,2016-01-02T07:42:08,2016-01-02T18:12:12,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2016-01-03,18.0,8.0,12.3,18.0,8.0,12.2,9.1,82.6,0.0,0,0.0,,0.0,0.0,42.5,25.2,187.1,1017.6,75.0,9.8,98.5,8.6,5,,2016-01-03T07:42:23,2016-01-03T18:12:53,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-01-04,16.0,9.0,11.2,16.0,7.7,11.1,8.4,83.4,0.0,0,0.0,,0.0,0.0,26.3,14.5,23.9,1017.8,79.3,6.8,47.4,4.0,2,,2016-01-04T07:42:37,2016-01-04T18:13:35,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-01-05,18.0,6.0,10.6,18.0,5.8,10.0,8.3,87.2,5.0,100,4.17,rain,0.0,0.0,23.4,14.4,38.5,1017.4,75.1,5.4,99.1,8.6,4,,2016-01-05T07:42:50,2016-01-05T18:14:17,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"ZUGY,57816099999"
Guiyang,2016-01-06,12.5,7.6,9.6,12.5,6.0,8.6,8.3,91.9,0.0,0,0.0,,0.0,0.0,24.1,18.0,25.7,1020.3,98.6,6.1,24.0,2.0,1,,2016-01-06T07:43:01,2016-01-06T18:15:00,0.88,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2016-01-07,8.0,5.5,6.8,6.1,3.5,4.8,6.2,96.4,0.7,100,12.5,rain,0.0,0.0,25.6,14.4,27.2,1022.8,100.0,6.5,18.5,1.5,1,,2016-01-07T07:43:10,2016-01-07T18:15:44,0.91,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2016-01-08,7.0,3.8,5.7,7.0,0.7,4.4,4.6,92.8,0.7,100,8.33,rain,0.0,0.0,20.5,14.4,48.9,1021.7,99.5,7.9,24.0,2.0,1,,2016-01-08T07:43:19,2016-01-08T18:16:28,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"ZUGY,57816099999"
Guiyang,2016-01-09,6.0,2.6,3.9,3.8,0.1,1.3,3.8,99.2,2.2,100,16.67,rain,0.0,0.0,25.6,18.0,26.2,1018.4,99.5,3.3,23.2,2.0,1,,2016-01-09T07:43:25,2016-01-09T18:17:13,0.97,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2016-01-10,7.0,2.9,4.5,4.9,0.1,2.6,3.3,91.9,0.8,100,8.33,rain,0.0,0.0,22.3,14.4,34.1,1019.7,100.0,8.5,26.7,2.4,1,,2016-01-10T07:43:30,2016-01-10T18:17:58,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"ZUGY,57816099999"
Guiyang,2016-01-11,9.0,3.9,6.1,9.0,2.5,5.1,3.9,86.4,0.1,100,4.17,rain,0.0,0.0,29.5,10.9,67.7,1021.3,97.5,8.3,95.8,8.3,5,,2016-01-11T07:43:34,2016-01-11T18:18:43,0.04,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"ZUGY,57816099999"
Guiyang,2016-01-12,6.0,1.7,4.2,5.0,-1.4,2.2,3.1,92.6,0.3,100,8.33,rain,0.0,0.0,23.0,14.4,50.8,1021.0,100.0,7.4,26.9,2.4,1,,2016-01-12T07:43:36,2016-01-12T18:19:29,0.08,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"ZUGY,57816099999"
Guiyang,2016-01-13,4.0,0.6,2.2,3.0,-3.1,-0.5,1.4,94.4,1.2,100,8.33,"rain,snow",0.0,0.3,19.8,14.4,34.0,1022.0,100.0,7.5,29.5,2.6,1,,2016-01-13T07:43:37,2016-01-13T18:20:15,0.11,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,rain,"ZUGY,57816099999"
Guiyang,2016-01-14,5.0,0.8,2.5,2.5,-2.8,0.0,1.6,93.9,1.2,100,12.5,"rain,snow",0.5,0.8,23.0,12.6,33.5,1021.0,100.0,6.7,39.3,3.4,2,,2016-01-14T07:43:36,2016-01-14T18:21:02,0.15,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"ZUGY,57816099999"
Guiyang,2016-01-15,10.0,2.3,5.5,10.0,-0.8,3.8,2.5,81.5,0.1,100,4.17,rain,0.3,0.7,26.6,16.2,161.6,1016.8,97.0,9.8,94.1,8.1,4,,2016-01-15T07:43:33,2016-01-15T18:21:49,0.18,"Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,snow,"ZUGY,57816099999"
Guiyang,2016-01-16,9.0,5.5,6.6,8.0,2.5,4.7,5.4,92.5,0.0,0,0.0,,0.0,0.1,30.6,18.0,339.5,1012.5,100.0,6.7,32.8,2.9,1,,2016-01-16T07:43:29,2016-01-16T18:22:36,0.22,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2016-01-17,10.3,2.1,5.9,10.3,0.1,4.5,1.3,73.2,0.0,0,0.0,,0.0,0.0,32.4,14.5,27.7,1018.2,56.4,10.4,172.8,14.9,7,,2016-01-17T07:43:24,2016-01-17T18:23:23,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-01-18,6.0,-3.0,2.4,3.7,-3.0,0.9,1.1,91.6,0.0,0,0.0,,0.0,0.0,24.1,14.4,41.2,1018.7,83.9,4.7,111.5,9.7,6,,2016-01-18T07:43:17,2016-01-18T18:24:10,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-01-19,7.0,2.5,4.4,6.0,1.0,3.1,3.7,94.8,0.4,100,8.33,rain,0.0,0.0,37.1,14.4,114.9,1019.3,100.0,5.6,33.4,2.8,1,,2016-01-19T07:43:08,2016-01-19T18:24:58,0.32,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"ZUGY,57816099999"
Guiyang,2016-01-20,7.0,1.5,3.9,7.0,-2.1,1.4,3.4,97.0,4.3,100,12.5,rain,0.0,0.0,26.6,18.0,28.7,1019.1,100.0,5.2,30.8,2.8,1,,2016-01-20T07:42:58,2016-01-20T18:25:45,0.36,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2016-01-21,4.0,0.5,2.1,1.4,-2.5,-0.5,0.6,90.2,0.7,100,4.17,"rain,snow",0.0,0.0,24.8,10.8,25.5,1021.3,100.0,9.4,72.0,6.1,3,,2016-01-21T07:42:47,2016-01-21T18:26:33,0.4,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,rain,"ZUGY,57816099999"
Guiyang,2016-01-22,2.0,-2.5,0.0,-1.6,-8.6,-3.8,-1.2,91.7,0.3,100,8.33,"rain,snow",0.4,0.4,35.3,21.8,41.5,1024.4,100.0,7.9,37.6,3.3,2,,2016-01-22T07:42:33,2016-01-22T18:27:20,0.43,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,snow,"ZUGY,57816099999"
Guiyang,2016-01-23,-1.0,-4.5,-2.8,-5.5,-10.5,-7.6,-6.9,73.3,0.3,100,8.33,"rain,snow",1.0,0.9,39.2,19.9,47.3,1035.5,98.4,9.5,126.1,10.9,5,,2016-01-23T07:42:19,2016-01-23T18:28:08,0.47,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"ZUGY,57816099999"
Guiyang,2016-01-24,1.0,-4.3,-2.3,-3.0,-8.6,-6.1,-6.4,73.9,0.1,100,4.17,snow,0.9,1.1,40.3,14.4,16.4,1039.2,92.4,10.5,104.2,9.0,4,,2016-01-24T07:42:03,2016-01-24T18:28:55,0.5,"Snow, Overcast",Cloudy skies throughout the day with early morning snow.,snow,"ZUGY,57816099999"
Guiyang,2016-01-25,3.0,-2.6,-0.3,3.0,-5.9,-2.2,-5.6,67.8,0.0,0,0.0,,0.0,0.7,25.2,10.8,31.4,1032.6,95.2,9.5,149.2,13.0,6,,2016-01-25T07:41:45,2016-01-25T18:29:43,0.54,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2016-01-26,5.0,-0.5,2.2,4.0,-2.5,0.6,-3.2,68.0,0.0,0,0.0,,0.0,0.6,33.1,14.4,178.8,1024.8,99.1,9.8,98.9,8.4,5,,2016-01-26T07:41:26,2016-01-26T18:30:30,0.57,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2016-01-27,14.0,1.0,6.4,14.0,-1.1,4.9,2.2,75.5,0.0,0,0.0,,0.0,0.3,46.8,25.2,195.1,1017.9,78.9,9.7,118.7,10.3,5,,2016-01-27T07:41:05,2016-01-27T18:31:17,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-01-28,8.0,1.6,4.2,8.0,-1.3,1.5,2.9,91.5,0.0,0,0.0,,0.0,0.1,28.4,18.0,24.3,1017.6,98.6,6.5,46.8,4.2,2,,2016-01-28T07:40:43,2016-01-28T18:32:04,0.63,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2016-01-29,6.0,1.0,3.0,6.0,-1.9,1.4,0.8,86.1,0.7,100,8.33,"rain,snow",0.0,0.3,26.3,14.4,24.0,1021.9,99.8,5.2,75.6,6.4,4,,2016-01-29T07:40:20,2016-01-29T18:32:51,0.66,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,rain,"ZUGY,57816099999"
Guiyang,2016-01-30,13.0,1.6,6.3,13.0,-1.1,5.2,3.8,85.3,0.0,0,0.0,,0.0,0.3,38.2,18.0,181.9,1020.1,98.0,7.5,78.6,6.9,3,,2016-01-30T07:39:55,2016-01-30T18:33:38,0.7,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2016-01-31,8.0,0.8,3.4,8.0,-3.1,0.7,2.7,95.1,10.3,100,20.83,"rain,snow",0.0,0.2,38.5,18.0,32.5,1022.8,100.0,7.7,35.6,2.9,2,,2016-01-31T07:39:28,2016-01-31T18:34:24,0.73,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2016-02-01,1.0,-1.5,-0.1,-2.3,-5.7,-3.4,-2.1,86.3,0.7,100,8.33,"rain,snow",1.0,0.8,33.8,18.0,40.7,1029.8,100.0,8.3,74.1,6.3,4,,2016-02-01T07:39:01,2016-02-01T18:35:10,0.75,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,snow,"ZUGY,57816099999"
Guiyang,2016-02-02,4.0,-2.4,0.6,2.2,-6.0,-2.0,-2.6,79.7,0.0,0,0.0,,0.0,0.4,23.4,10.8,42.8,1027.8,96.5,6.0,143.0,12.2,6,,2016-02-02T07:38:32,2016-02-02T18:35:56,0.79,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2016-02-03,4.0,-0.4,1.8,4.0,-4.3,-0.5,-1.7,78.2,0.0,0,0.0,,0.0,0.3,23.0,14.5,30.4,1022.4,100.0,6.1,65.8,5.7,3,,2016-02-03T07:38:01,2016-02-03T18:36:42,0.82,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2016-02-04,4.0,-1.0,1.6,3.0,-4.8,-0.3,-0.5,86.5,0.1,100,4.17,"rain,snow",0.0,0.3,32.8,10.8,26.5,1027.4,100.0,5.6,117.0,10.1,5,,2016-02-04T07:37:29,2016-02-04T18:37:27,0.86,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,rain,"ZUGY,57816099999"
Guiyang,2016-02-05,5.0,1.0,3.0,2.5,-2.6,0.4,-0.8,76.0,0.0,0,0.0,,0.0,0.2,36.4,18.0,9.1,1028.5,100.0,8.0,103.7,9.0,5,,2016-02-05T07:36:56,2016-02-05T18:38:12,0.89,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2016-02-06,8.0,-2.0,3.7,6.2,-2.5,1.8,-1.1,72.2,0.0,0,0.0,,0.0,0.1,33.5,14.6,1.7,1032.2,83.8,7.3,117.1,10.0,4,,2016-02-06T07:36:22,2016-02-06T18:38:56,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-02-07,16.0,-3.0,5.6,16.0,-3.4,5.3,-2.4,63.7,0.0,0,0.0,,0.0,0.0,19.4,7.2,224.9,1029.4,23.0,7.6,214.7,18.7,8,,2016-02-07T07:35:46,2016-02-07T18:39:40,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-02-08,18.0,-1.0,7.5,18.0,-1.0,7.2,-2.3,56.4,0.0,0,0.0,,0.0,0.0,54.7,28.8,189.6,1021.6,22.6,7.7,198.1,17.2,7,,2016-02-08T07:35:09,2016-02-08T18:40:24,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-02-09,19.0,3.0,10.7,19.0,1.3,10.1,-1.1,44.9,0.0,0,0.0,,0.0,0.0,43.9,28.8,197.9,1015.9,8.6,12.4,197.3,17.1,7,,2016-02-09T07:34:31,2016-02-09T18:41:08,0.02,Clear,Clear conditions throughout the day.,clear-day,"ZUGY,57816099999"
Guiyang,2016-02-10,21.0,5.0,12.6,21.0,3.4,12.1,4.7,59.7,0.0,0,0.0,,0.0,0.0,58.0,32.4,195.8,1009.1,30.3,12.1,156.4,13.5,7,,2016-02-10T07:33:52,2016-02-10T18:41:51,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-02-11,23.0,6.0,14.3,23.0,6.0,14.1,8.8,72.5,0.0,0,0.0,,0.0,0.0,45.7,25.2,192.8,1007.1,43.9,10.7,146.2,12.7,7,,2016-02-11T07:33:11,2016-02-11T18:42:33,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-02-12,26.0,9.0,17.1,26.0,9.0,17.1,8.3,62.0,0.0,0,0.0,,0.0,0.0,57.6,32.4,200.7,1003.4,34.2,10.8,189.0,16.4,7,,2016-02-12T07:32:30,2016-02-12T18:43:16,0.13,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-02-13,19.0,9.1,13.2,19.0,7.7,13.1,7.1,67.5,0.0,0,0.0,,0.0,0.0,41.4,18.1,22.8,1012.2,72.1,6.0,107.2,9.1,4,,2016-02-13T07:31:47,2016-02-13T18:43:57,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-02-14,8.0,-0.1,2.4,5.5,-4.9,-2.1,0.4,87.2,0.0,0,0.0,"rain,snow",1.3,0.6,43.2,21.7,6.9,1024.0,100.0,10.7,41.2,3.5,2,,2016-02-14T07:31:03,2016-02-14T18:44:39,0.2,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2016-02-15,2.0,-0.5,0.8,2.0,-4.1,-1.7,-1.1,87.4,1.3,100,12.5,"rain,snow",0.0,0.7,29.9,10.9,34.3,1029.9,100.0,9.1,140.8,12.3,6,,2016-02-15T07:30:18,2016-02-15T18:45:20,0.25,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"ZUGY,57816099999"
Guiyang,2016-02-16,7.0,0.9,3.6,6.4,-1.3,2.0,-1.2,71.9,0.0,0,0.0,,0.0,0.1,22.0,18.0,24.0,1028.3,94.2,10.4,122.0,10.5,5,,2016-02-16T07:29:32,2016-02-16T18:46:00,0.27,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2016-02-17,9.0,2.9,5.6,9.0,0.9,4.8,-0.5,66.2,0.0,0,0.0,,0.0,0.0,19.8,9.0,28.4,1025.0,98.5,10.3,121.4,10.4,5,,2016-02-17T07:28:45,2016-02-17T18:46:40,0.3,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2016-02-18,12.0,4.0,8.1,12.0,3.4,7.8,1.2,62.6,0.0,0,0.0,,0.0,0.0,37.1,18.0,193.0,1021.3,99.8,10.5,142.8,12.3,6,,2016-02-18T07:27:56,2016-02-18T18:47:20,0.34,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2016-02-19,11.0,6.9,8.8,11.0,4.2,8.1,1.9,62.2,0.0,0,0.0,,0.0,0.0,32.0,14.5,9.0,1023.4,100.0,8.8,48.5,4.3,2,,2016-02-19T07:27:07,2016-02-19T18:47:59,0.37,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2016-02-20,11.0,4.5,7.6,11.0,2.8,6.4,-0.1,60.2,0.0,0,0.0,,0.0,0.0,29.2,14.4,64.3,1027.5,97.7,9.7,134.2,11.7,5,,2016-02-20T07:26:17,2016-02-20T18:48:38,0.41,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2016-02-21,17.0,3.6,9.6,17.0,0.5,7.7,1.7,58.7,0.0,0,0.0,,0.0,0.0,58.7,32.4,188.5,1015.8,97.5,10.0,118.8,10.1,5,,2016-02-21T07:25:26,2016-02-21T18:49:17,0.44,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2016-02-22,9.0,3.7,6.0,9.0,1.3,5.0,3.3,83.5,0.4,100,4.17,rain,0.0,0.0,42.1,14.5,29.5,1023.4,100.0,9.3,58.5,5.0,3,,2016-02-22T07:24:35,2016-02-22T18:49:55,0.48,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"ZUGY,57816099999"
Guiyang,2016-02-23,5.0,2.5,4.3,2.5,-1.2,1.6,2.8,90.2,1.2,100,12.5,rain,0.0,0.0,33.5,18.1,26.2,1028.7,100.0,9.7,37.9,3.1,2,,2016-02-23T07:23:42,2016-02-23T18:50:32,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"ZUGY,57816099999"
Guiyang,2016-02-24,5.0,1.7,3.2,3.4,-2.2,0.6,0.5,82.8,0.0,0,0.0,,0.0,0.0,27.7,14.5,36.2,1033.2,100.0,9.6,69.2,6.0,3,,2016-02-24T07:22:48,2016-02-24T18:51:09,0.55,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2016-02-25,5.0,1.6,3.1,3.4,-1.1,1.3,1.6,89.8,2.8,100,12.5,"rain,snow",0.9,1.1,22.3,10.8,16.7,1032.9,100.0,7.2,58.2,5.0,2,,2016-02-25T07:21:54,2016-02-25T18:51:46,0.58,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"ZUGY,57816099999"
Guiyang,2016-02-26,11.0,1.7,5.3,11.0,0.2,5.0,2.0,81.5,5.0,100,8.33,rain,0.0,0.7,27.0,7.2,15.3,1031.4,79.1,7.2,148.3,12.9,6,,2016-02-26T07:20:59,2016-02-26T18:52:23,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"ZUGY,57816099999"
Guiyang,2016-02-27,20.0,-2.0,8.2,20.0,-2.0,8.1,0.5,66.1,0.0,0,0.0,,0.0,0.1,36.0,18.0,209.6,1026.1,34.3,7.4,245.7,21.2,9,,2016-02-27T07:20:03,2016-02-27T18:52:58,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-02-28,23.0,1.0,11.5,23.0,1.0,11.5,2.4,57.5,0.0,0,0.0,,0.0,0.0,32.4,10.8,259.0,1025.2,20.1,10.4,235.2,20.1,8,,2016-02-28T07:19:06,2016-02-28T18:53:34,0.68,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-02-29,23.0,3.0,13.0,23.0,1.0,12.9,3.7,59.6,0.0,0,0.0,,0.0,0.0,34.2,21.6,196.6,1026.2,16.1,8.6,242.1,20.8,8,,2016-02-29T07:18:09,2016-02-29T18:54:09,0.71,Clear,Clear conditions throughout the day.,clear-day,"ZUGY,57816099999"
Guiyang,2016-03-01,22.0,7.0,14.9,22.0,5.7,14.7,1.8,43.3,0.0,0,0.0,,0.0,0.0,59.4,36.0,184.4,1019.8,29.2,12.6,243.0,21.1,9,,2016-03-01T07:17:11,2016-03-01T18:54:44,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-03-02,21.0,6.0,14.3,21.0,6.0,14.3,5.2,56.3,0.0,0,0.0,,0.0,0.0,31.0,10.8,187.9,1019.5,35.0,11.1,217.9,18.9,8,,2016-03-02T07:16:12,2016-03-02T18:55:18,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZUGY,57816099999"
